ligand,receptor,pathway,function,mean_score,max_score,total_score,n_interactions,pct_edges,causal_score,inverse_importance
KIT,GRB7,ligand,functional,0.00570177989713929,100.0,641.980503958604,112593,99.09959864807773,0.012789856490823948,0.5137452483177185
DBNL,MAP4K1,ecm,functional,0.05959363375897512,43.28525399984586,5481.660807685567,91984,80.96042810871708,0.1336765075632651,0.5137452483177185
TGFB1,TGFBR3,ligand,functional,0.3238819013259798,31.259287040601336,26693.050779681955,82416,72.53907900295732,0.7265105129738207,0.5137452483177185
TGFBR3,TGFB1,ligand,functional,0.3238819013259799,31.259287040601336,26693.05077968196,82416,72.53907900295732,0.726510512973821,0.5137452483177185
TGFB1,TGFBR1,ligand,functional,0.23039677844217232,45.846585238862644,20771.651957232487,90156,79.35149978876214,0.5168108529938154,0.5137452483177185
TGFBR1,TGFB1,cell_adhesion,functional,0.23039677844217232,45.846585238862644,20771.651957232487,90156,79.35149978876214,0.5168108529938154,0.5137452483177185
PTPN6,CD79A,ligand,functional,0.05820955392924796,88.58881858560002,6239.831342999664,107196,94.34938741022391,0.130571831003769,0.5137452483177185
KIT,MATK,ligand,functional,0.008677981558012164,87.68002335822587,971.3785436776495,111936,98.52133502323616,0.019465875701845072,0.5137452483177185
PTPN6,ZAP70,ligand,functional,0.036990158141016874,100.0,3959.981379786562,107055,94.22528517110266,0.08297388231942332,0.5137452483177185
BAMBI,TGFBR1,activating_cofactor,functional,0.21446377892492496,44.07910769800494,19539.580434070987,91109,80.19029009998592,0.4810709996550005,0.5137452483177185
EPHB3,EFNB3,cell_surface_ligand,functional,0.03639325280165372,100.0,4025.9308046773394,110623,97.3656879312773,0.08163494364294238,0.5137452483177185
EFNB3,EPHB3,ligand,functional,0.03639325280165372,100.0,4025.9308046773394,110623,97.3656879312773,0.08163494364294238,0.5137452483177185
BAMBI,BMPR1B,activating_cofactor,functional,0.03585194997714421,51.952507681084995,3511.196572961595,97936,86.19912688353753,0.08042072885940997,0.5137452483177185
CSF1,CSF2RA,ligand,functional,0.06747009163106273,63.68637703000611,6662.334198109289,98745,86.91117448246726,0.15134445821330053,0.5137452483177185
CSF3,CSF2RA,ligand,functional,0.040806040255174536,92.43709341978942,4453.285591167963,109133,96.05425292212364,0.09153341732540711,0.5137452483177185
TGFB1,ITGB8,ligand,functional,0.11144024606818827,57.26860340482742,10591.058105828477,95038,83.64842979861992,0.24997540771949878,0.5137452483177185
ITGB8,TGFB1,adhesion,functional,0.11144024606818827,57.26860340482742,10591.058105828477,95038,83.64842979861992,0.24997540771949878,0.5137452483177185
MST1,MST1R,ligand,functional,0.01698742077387888,100.0,1891.0906428105186,111323,97.98179833826222,0.038105061536338844,0.5137452483177185
CCL19,CCR7,ligand,functional,0.019553077821234485,42.36899859235333,1916.5340288039404,98017,86.27041965920293,0.04386017415596364,0.5137452483177185
CCL21,CCR7,ligand,functional,0.007909926817476745,47.10456148700351,867.5924130481194,109684,96.53921982819321,0.017743025980221552,0.5137452483177185
RARRES2,CMKLR1,ligand,functional,0.33175363461262125,34.874309958242236,18697.634846767334,56360,49.60568933952965,0.7441678657454875,0.5137452483177185
ANXA1,FPR3,ligand,functional,0.2092815092190812,37.62178468139021,14456.748093835691,69078,60.799535276721585,0.46944647415065044,0.5137452483177185
IL15,IL2RG,ligand,functional,0.030883788106570505,100.0,3390.4531421274164,109781,96.62459512744684,0.06927647592539168,0.5137452483177185
GRK2,PRKCA,cell_adhesion,functional,0.13550995366510785,52.65647555034573,12137.62654978371,89570,78.83572736234333,0.30396698780401776,0.5137452483177185
PENK,OPRL1,ligand,functional,0.0035421960316838817,100.0,399.6836892350508,112835,99.31259681734967,0.007945620442194384,0.5137452483177185
TNF,HMOX1,ligand,functional,0.023457396679028745,67.1197757714559,2408.370917035881,102670,90.3657935502042,0.05261808463066648,0.5137452483177185
HMOX1,TNF,ecm,functional,0.023457396679028745,67.1197757714559,2408.370917035881,102670,90.3657935502042,0.05261808463066648,0.5137452483177185
HLA-DMA,CD74,ligand,functional,0.6018970035657255,16.368592990577497,31592.971820161365,52489,46.19859878890297,1.350135648295531,0.5137452483177185
HLA-DMB,CD74,ligand,functional,0.4662050505604418,23.790329353410158,23747.086660397224,50937,44.83259400084495,1.0457604115790213,0.5137452483177185
HLA-DMA,CTSS,ligand,functional,0.23500628805667262,40.028198680067455,21242.923396306807,90393,79.56009716941276,0.5271506008490615,0.5137452483177185
HLA-DMB,CTSS,ligand,functional,0.1629129853338634,44.118466834997015,15751.893638945918,96689,85.10157020138008,0.36543566053070986,0.5137452483177185
HLA-DRA,CTSS,ligand,functional,0.4935337901947358,30.853247932510786,31022.546984060704,62858,55.32495423179834,1.10706243731542,0.5137452483177185
S100A8,AGER,ligand,functional,0.09291946011464165,38.47707561545323,7564.108650632404,81405,71.64923954372624,0.20843080257576527,0.5137452483177185
MST1,PRKCA,ligand,functional,0.047680015626508226,100.0,5175.331936148083,108543,95.53495986480777,0.10695266536844822,0.5137452483177185
IL7,IL2RG,ligand,functional,0.005167155553152714,97.53997789593566,580.5092577744948,112346,98.88219969018448,0.01159062243418843,0.5137452483177185
HSP90AA1,NOD2,cell_adhesion,functional,0.09397422955318843,24.11976999089655,4665.06870347938,49642,43.69278974792283,0.21079679179199032,0.5137452483177185
MMP14,F12,ecm_regulator,functional,0.0272642190865044,55.42404417360296,2692.968711831299,98773,86.93581889874665,0.06115729750033455,0.5137452483177185
EZR,PRKCA,ligand,functional,0.29745161483216476,38.27027641039808,16680.194204943302,56077,49.35660470356288,0.6672238380467759,0.5137452483177185
MMP25,MMP2,secreted_enzyme,functional,0.05973513116397975,33.13560963953933,3844.194630926753,64354,56.641670187297564,0.13399390520689236,0.5137452483177185
GPC3,DPP4,receptor_regulator,functional,0.04182292510522079,80.35506974213189,4413.531463428844,105529,92.88216448387551,0.09381442633214022,0.5137452483177185
CFD,CFB,secreted_enzyme,functional,0.541495308379576,17.858134180055163,28810.257882335343,53205,46.82879171947613,1.2146465506506114,0.5137452483177185
TGFB1,MMP2,ligand,functional,0.5328436542276345,22.941179941232477,33250.50971111285,62402,54.92360230953387,1.1952397308491156,0.5137452483177185
MMP2,TGFB1,ecm,functional,0.5328436542276345,22.941179941232477,33250.50971111285,62402,54.92360230953387,1.1952397308491156,0.5137452483177185
GRK2,BDKRB2,cell_adhesion,functional,0.05771328133321476,57.19146166508591,5274.82077401183,91397,80.44377552457401,0.12945862505788922,0.5137452483177185
HBB,CD163,ecm,functional,0.4044839622977065,26.628180190142505,29380.501569418506,72637,63.932016617377826,0.9073117384315497,0.5137452483177185
PTPN6,CASP8,ligand,functional,0.03479017275667093,56.56077861214679,3719.7304809704992,106919,94.10558372060274,0.07803902024910524,0.5137452483177185
HSP90AA1,NR3C1,cell_adhesion,functional,0.6115565974720618,15.19397794336701,31754.46476713934,51924,45.70130967469371,1.3718034120553464,0.5137452483177185
CFI,C3,secreted_enzyme,functional,0.502563427029814,25.57798674419538,27821.911320370506,55360,48.72553161526545,1.127317122934353,0.5137452483177185
HBA2,CD163,ecm,functional,0.3825506047189949,26.797656353939345,27786.94572436891,72636,63.93113645965357,0.8581122777623658,0.5137452483177185
DSCAML1,AQP9,ligand,functional,0.003113394872060194,0.0031133948720601947,351.22207551711045,112810,99.29059287424306,0.006983761971046196,0.5137452483177185
CLU,LRP2,ligand,functional,0.1190092241594813,42.41801501669552,7241.830299328597,60851,53.55847767920011,0.2669536400112079,0.5137452483177185
HSP90AA1,FER,cell_adhesion,functional,0.33399053564035724,25.843745494730285,16780.68648217847,50243,44.221764540205605,0.7491855345515518,0.5137452483177185
MMP2,LRP2,ecm,functional,0.10065126219435512,38.410889036451515,6468.5546674446205,64267,56.56509646528658,0.22577427089600052,0.5137452483177185
TIMP2,LRP2,ecm_regulator,functional,0.12289147676128223,32.21927957333851,6717.985468632254,54666,48.11470215462611,0.27566205291628587,0.5137452483177185
SERPING1,F12,ecm_regulator,functional,0.07069897467484888,26.328206824975318,3468.4916975480864,49060,43.180537952401075,0.1585872756318402,0.5137452483177185
PTPRF,LRFN5,inhibitory_cofactor,functional,0.017252441889579716,76.41809401914558,1830.2080454141746,106084,93.37065202084214,0.038699539418333616,0.5137452483177185
LRFN5,PTPRF,ligand,functional,0.017252441889579716,76.41809401914558,1830.2080454141746,106084,93.37065202084214,0.038699539418333616,0.5137452483177185
PTPRD,LRFN5,cell_adhesion,functional,0.005099907090991937,100.0,572.8776634382152,112331,98.86899732432052,0.011439775120580888,0.5137452483177185
LRFN5,PTPRD,ligand,functional,0.005099907090991937,100.0,572.8776634382152,112331,98.86899732432052,0.011439775120580888,0.5137452483177185
SEMA3B,PLXNA2,ligand,functional,0.18951440264318506,61.491936685005804,17251.68558701178,91031,80.1216377974933,0.4251062048127585,0.5137452483177185
PTPN6,PRKCA,ligand,functional,0.06919829684746986,88.48473946587706,7244.715688445857,104695,92.14811294183917,0.15522105413655432,0.5137452483177185
TNFRSF14,TRAF5,cell_surface_ligand,functional,0.09860839648195162,74.19947933160658,9774.064259291044,99120,87.24123362906633,0.22119184930782684,0.5137452483177185
TIMP3,MMP14,ecm,functional,0.5779483661810492,15.670208068285236,30342.86717287126,52501,46.20916068159414,1.296415644923519,0.5137452483177185
S100A9,AGER,ligand,functional,0.1431874785749941,37.01029249219395,8427.299051531278,58855,51.8016828615688,0.3211887051578282,0.5137452483177185
GRK2,EZR,cell_adhesion,functional,0.6387566317270121,17.89030695746535,36144.04400627298,56585,49.803724827489084,1.4328167343761276,0.5137452483177185
SEMA3C,PLXNA2,ligand,functional,0.1776192205545781,53.77344011944007,16379.866900322637,92219,81.16726517391916,0.3984237171352118,0.5137452483177185
ICAM1,ITGAL,ligand,functional,0.10540472769190674,52.30542577541411,9878.847293468576,93723,82.49102239121251,0.2364369310906305,0.5137452483177185
ITGAL,ICAM1,adhesion,functional,0.10540472769190674,52.30542577541411,9878.847293468576,93723,82.49102239121251,0.2364369310906305,0.5137452483177185
FGF14,SCN9A,ligand,functional,0.00807061763710699,100.0,905.9994653239937,112259,98.80562596817349,0.018103477025253095,0.5137452483177185
HSP90AA1,TGFBR1,cell_adhesion,functional,0.48571836455613393,20.939471776164876,24745.893519041354,50947,44.84139557808759,1.0895313901449433,0.5137452483177185
MMP2,DCN,ecm,functional,0.748076604668145,11.344082171457927,43314.38348689026,57901,50.96201239262076,1.678036085301853,0.5137452483177185
TNF,PIK3CG,ligand,functional,0.0013321344892627365,0.0013321344892627358,150.88021652287605,113262,99.68842416561048,0.0029881561988556776,0.5137452483177185
TGFB1,MMP9,ligand,functional,0.042328874938274766,53.635258602272756,4083.805196294873,96478,84.91585692156033,0.09494933961765015,0.5137452483177185
MMP9,TGFB1,ecm,functional,0.042328874938274766,53.635258602272756,4083.805196294873,96478,84.91585692156033,0.09494933961765015,0.5137452483177185
CD74,CXCR4,cell_adhesion,functional,0.3978361625049491,25.47541015685202,20154.37999250072,50660,44.58879031122377,0.8923998325244564,0.5137452483177185
CXCR4,CD74,cell_adhesion,functional,0.39783616250494913,25.47541015685202,20154.379992500722,50660,44.58879031122377,0.8923998325244565,0.5137452483177185
ICAM1,ITGAX,ligand,functional,0.1738179210912183,56.043672385057135,16441.958609781614,94593,83.25675961132235,0.3898968929694086,0.5137452483177185
FLNA,PRKCA,ecm,functional,0.30188604577766603,25.647426061778148,16117.997870115367,53391,46.99250105618927,0.6771708609825237,0.5137452483177185
ADGRB1,RTN4R,ecm,functional,0.005384260768298674,93.38384332220919,604.8947760145145,112345,98.88131953246022,0.012077618529305929,0.5137452483177185
RTN4R,ADGRB1,cell_surface_ligand,functional,0.005384260768298674,93.38384332220919,604.8947760145145,112345,98.88131953246022,0.012077618529305929,0.5137452483177185
CXADR,JAML,cell_surface_ligand,functional,0.05258312781299119,98.51345435995256,5461.073322146013,103856,91.40966061118152,0.11795100314276148,0.5137452483177185
JAML,CXADR,ligand,functional,0.05258312781299119,98.51345435995256,5461.073322146013,103856,91.40966061118152,0.11795100314276148,0.5137452483177185
CXCL14,CXCR4,ligand,functional,0.06515431351298342,90.03374886450798,6893.521832614186,105803,93.1233277003239,0.14614985752208745,0.5137452483177185
EPHB6,EFNB3,cell_adhesion,functional,0.056062122434830615,100.0,6118.956415272022,109146,96.06569497253908,0.12575485435210038,0.5137452483177185
EFNB3,EPHB6,ligand,functional,0.056062122434830615,100.0,6118.956415272022,109146,96.06569497253908,0.12575485435210038,0.5137452483177185
WFIKKN2,IL6R,ligand,functional,0.011179610848446042,88.54939852258987,1235.5370521377113,110517,97.27239121250528,0.025077365481368814,0.5137452483177185
CD248,IL6R,ligand,functional,0.0972784511657847,61.42705157633443,9439.900901127747,97040,85.41050556259681,0.2182086037176292,0.5137452483177185
KLRB1,CLEC2D,cell_surface_ligand,functional,0.01729516960091828,88.91111337019231,1887.6466957530238,109143,96.06305449936629,0.038795383401451194,0.5137452483177185
CLEC2D,KLRB1,ligand,functional,0.01729516960091828,88.91111337019231,1887.6466957530238,109143,96.06305449936629,0.038795383401451194,0.5137452483177185
HLA-DRA,LAG3,ligand,functional,0.21854913573049656,36.08550730963295,13609.710329345213,62273,54.810061963103784,0.4902350025101944,0.5137452483177185
EZR,PDPN,ligand,functional,0.4356265411566012,35.70932243756935,24498.329795023783,56237,49.49742993944515,0.9771687166988573,0.5137452483177185
OSTN,PTPRU,ligand,functional,0.01330817140146637,69.3723620359022,1400.9378952609632,105269,92.65332347556682,0.02985201208230438,0.5137452483177185
PTN,ROR1,ligand,functional,0.14631262595203293,41.942371766964584,13122.633109011882,89689,78.94046613153077,0.328198829572672,0.5137452483177185
CCL5,SDC1,ligand,functional,0.01891313762068623,98.95803610749402,2071.064222015625,109504,96.38079143782566,0.04242470251809355,0.5137452483177185
GZMB,CHRM3,secreted_enzyme,functional,0.008469675715490465,98.53533828203592,943.9284191399814,111448,98.09181805379524,0.018998617778860465,0.5137452483177185
PLAT,ITGB2,ecm_regulator,functional,0.24624788424519198,37.24881240108834,21705.519756792448,88145,77.58150260526686,0.5523670077558054,0.5137452483177185
TGFB1,CXCR4,ligand,functional,0.15254967753717932,51.14217999878881,14290.091043295273,93675,82.44877482044782,0.34218937219952983,0.5137452483177185
EFNB3,RHBDL2,ligand,functional,0.005333550035459711,100.0,598.4243139785796,112200,98.75369666244191,0.01196386755903781,0.5137452483177185
VTN,ITGA8,ecm,functional,0.05945531146716013,90.12816485148339,6313.8568012550695,106195,93.46834952823546,0.13336623212406704,0.5137452483177185
THBS1,SDC1,ecm,functional,0.03862870301296907,34.467371058259346,3118.495194236993,80730,71.0551330798479,0.08664935807332932,0.5137452483177185
THBS1,SCARB1,ecm,functional,0.2587748129284239,26.60844024333934,20141.737564283874,77835,68.50707646810308,0.5804665877149875,0.5137452483177185
ICAM1,MUC1,ligand,functional,0.16292088351521763,35.06991386094111,15008.760552072394,92123,81.0827700323898,0.3654533772100419,0.5137452483177185
ITGB2,ICAM1,cell_surface_ligand,functional,0.3490962887211606,21.21543742833628,29213.424729052884,83683,73.65423883960005,0.783069763261648,0.5137452483177185
ICAM1,ITGB2,ligand,functional,0.3490962887211606,21.21543742833628,29213.424729052884,83683,73.65423883960005,0.783069763261648,0.5137452483177185
ICAM1,IL2RG,ligand,functional,0.06734156942743032,51.55999027386247,6359.333767309955,94434,83.11681453316434,0.15105616568535365,0.5137452483177185
SEMA3C,PLXND1,ligand,functional,0.3647989982089976,28.187441608325223,28853.776763340662,79095,69.61607520067597,0.8182930451998544,0.5137452483177185
CGN,TGFBR1,ligand,functional,0.03125901339969847,91.48037094869083,3220.6161505709333,103030,90.68265033093931,0.07011815654747985,0.5137452483177185
GDF6,BMPR1B,ligand,functional,0.0075124463410421605,100.0,841.0183678796699,111950,98.53365723137586,0.016851423999223777,0.5137452483177185
CXCL10,DPP4,ligand,functional,0.007269779245552066,71.30076975663253,814.8113973999667,112082,98.64983805097873,0.016307089180561177,0.5137452483177185
CXCL8,SDC1,ligand,functional,0.010248046212709399,61.73135816072421,1120.9927830234303,109386,96.27693282636248,0.022987741150381193,0.5137452483177185
LPL,SDC1,ecm,functional,0.022262942374753496,45.026473345875914,2243.058233083539,100753,88.67853119278975,0.04993876353933635,0.5137452483177185
PTN,SDC1,ligand,functional,0.03304368346415977,41.30396924671581,3036.1527677373924,91883,80.8715321785664,0.07412141069262525,0.5137452483177185
FN1,C5AR1,ecm,functional,0.5209252166256498,17.851124198562893,28013.79537447757,53777,47.33224193775525,1.1685050779382407,0.5137452483177185
FN1,ITGA8,ecm,functional,0.3207942770308952,33.12541733555725,16769.84162606708,52276,46.0111251936347,0.7195845578608346,0.5137452483177185
FN1,DPP4,ecm,functional,0.13459131819693046,34.49005680481923,6964.29316878197,51744,45.54288128432616,0.30190636532869836,0.5137452483177185
DPP4,FN1,ligand,functional,0.1345913181969305,34.49005680481923,6964.293168781971,51744,45.54288128432616,0.3019063653286984,0.5137452483177185
HP,ITGB2,ligand,functional,0.269397430417346,31.78274899118662,23159.827695548818,85969,75.66627939726799,0.6042945424398611,0.5137452483177185
HP,CD163,ligand,functional,0.3742040562876778,25.469141510693728,26854.37989542891,71764,63.1636389240952,0.839389850984051,0.5137452483177185
S100A8,ITGB2,ligand,functional,0.43415330116818857,19.665280923728517,32252.814590483562,74289,65.38603717786228,0.9738640419537318,0.5137452483177185
S100A9,ITGB2,ligand,functional,0.6133903412764851,17.362272478572248,36189.41674497134,58999,51.92842557386284,1.3759167451763386,0.5137452483177185
MMP9,ITGB2,ecm,functional,0.05176927657075429,59.460200510047414,4888.676325129469,94432,83.11505421771581,0.11612542572994146,0.5137452483177185
F10,ITGB2,ecm_regulator,functional,0.3681181149877341,26.48044943166922,29757.564061263463,80837,71.14930995634417,0.8257382689794718,0.5137452483177185
PTPN6,CD300LF,ligand,functional,0.011690531844575509,46.07571290674691,1259.2807092339847,107718,94.80882974228982,0.026223429751917604,0.5137452483177185
LGALS8,ITGA3,ligand,functional,0.2616113914330085,48.34996354773228,22880.270683339488,87459,76.97771440642163,0.5868294134734484,0.5137452483177185
THBS1,ITGA3,ecm,functional,0.3451359355254712,23.23026664772681,25844.12398808281,74881,65.90709055062666,0.7741861602570395,0.5137452483177185
TIMP2,ITGA3,ecm_regulator,functional,0.5524172856300118,19.602547203539906,30582.925767048713,55362,48.72729193071398,1.2391460094422782,0.5137452483177185
VTN,ITGA3,ecm,functional,0.1242412507905094,66.46047118649918,12005.556305137714,96631,85.05052105337276,0.2786897769674227,0.5137452483177185
FN1,ITGA3,ecm,functional,0.5615195645889843,20.39285815137608,29696.523692853025,52886,46.548021405435854,1.259563641080973,0.5137452483177185
CXCL8,CD79A,ligand,functional,0.020403229314413955,70.52285640934107,2220.871107644645,108849,95.80428812843262,0.0457671778967921,0.5137452483177185
FN1,CD79A,ecm,functional,0.13552267713969426,32.68409872945029,7000.288364973768,51654,45.463667089142376,0.30399552826277987,0.5137452483177185
VTN,ITGB8,ecm,functional,0.05653272521596048,100.0,6045.38350369395,106936,94.12054640191523,0.12681047946275284,0.5137452483177185
FN1,ITGB8,ecm,functional,0.26305752107141883,28.49388736701647,13670.836312560565,51969,45.740916772285594,0.5900732760700519,0.5137452483177185
S100A8,CD69,ligand,functional,0.11745075698070531,39.689870559697,9548.62909177436,81299,71.55594282495423,0.2634577892555159,0.5137452483177185
S100A9,CD68,ligand,functional,0.7071151999469807,14.353244745860431,41808.89331206518,59126,52.04020560484439,1.586154164656495,0.5137452483177185
S100A8,CD68,ligand,functional,0.5288714644712539,19.005422646149274,37301.304389157536,70530,62.07752429235319,1.1863295768524806,0.5137452483177185
FN1,NT5E,ecm,functional,0.4167605743532188,23.55501064352295,21867.42733631339,52470,46.18187579214195,0.9348498246460489,0.5137452483177185
SAA1,SCARB1,ligand,functional,0.11095458041910218,49.835509422266334,11035.764477644741,99462,87.54224757076469,0.24888599457721836,0.5137452483177185
AGRN,LRP2,ecm,functional,0.04613916599298843,70.98456095938653,4707.855941260567,102036,89.8077735530207,0.1034963331279588,0.5137452483177185
GPC3,LRP2,receptor_regulator,functional,0.03317949022578702,80.35506974213189,3509.3615016912677,105769,93.09340233769892,0.07442604346046806,0.5137452483177185
TF,LRP2,ligand,functional,0.0066445603836778975,40.64689994124111,743.2804581993606,111863,98.45708350936488,0.014904639478365744,0.5137452483177185
LPL,LRP2,ecm,functional,0.02814887751888304,66.27073317022213,2830.820016563992,100566,88.51394169835235,0.06314170493058223,0.5137452483177185
ACTR2,LRP2,ligand,functional,0.08064358425554606,46.77357742294316,6508.3404673438445,80705,71.03312913674131,0.18089436774849732,0.5137452483177185
LEP,LRP2,ligand,functional,0.006603815464345163,100.0,742.1631971449668,112384,98.91564568370652,0.014813243163461108,0.5137452483177185
FN1,ITGB7,ecm,functional,0.15013969919900313,30.68419135060044,7777.836977305158,51804,45.595690747782,0.33678346778944684,0.5137452483177185
COL6A2,ITGA2,ecm,functional,0.19782655046026326,31.647517333205656,10073.921429087986,50923,44.82027179270525,0.4437514664027901,0.5137452483177185
VEGFD,ITGA2,ligand,functional,0.01340685334417493,100.0,1494.4887559818678,111472,98.11294183917758,0.030073368905655526,0.5137452483177185
FN1,ITGA2,ecm,functional,0.19738144122869702,32.71177518610913,10252.781583183438,51944,45.71891282917899,0.4427530267405841,0.5137452483177185
VIP,AVPR1A,ligand,functional,0.003677273996567389,100.0,414.85534319674656,112816,99.29587382058865,0.008248618421263938,0.5137452483177185
VIP,PTH1R,ligand,functional,0.01697198960272533,74.10868911879433,1801.7294442357183,106159,93.43666385016195,0.03807044735127739,0.5137452483177185
HP,ASGR2,ligand,functional,0.029205938475753725,58.91012121416355,2928.8007162870595,100281,88.26309674693705,0.06551283432952874,0.5137452483177185
CXCL2,DPP4,ligand,functional,0.037773088807829557,49.59037747256093,3749.6212066868165,99267,87.37061681453316,0.08473010073743403,0.5137452483177185
CXCL9,DPP4,ligand,functional,0.014845028897663815,100.0,1664.4840201216575,112124,98.68680467539784,0.0332993894237332,0.5137452483177185
NPPB,DPP4,ligand,functional,0.11110986652356585,16.420994638588112,6430.039085585279,57871,50.935607660892835,0.24923432212176383,0.5137452483177185
VIP,DPP4,ligand,functional,0.006298168554190777,100.0,708.9659396395932,112567,99.07671454724687,0.01412763617963143,0.5137452483177185
DPP4,ADA,ligand,functional,0.044630214929255556,77.26977221127648,4652.075083365882,104236,91.74412054640192,0.10011155365471003,0.5137452483177185
TNF,VSIR,ligand,functional,0.0241825883697607,50.395799717542296,2189.4190032330243,90537,79.6868398817068,0.054244786786856895,0.5137452483177185
IL6,HRH1,ligand,functional,0.04688392174361771,75.87832038314725,4965.241732257834,105905,93.21310378819885,0.10516692009257375,0.5137452483177185
SPON2,ITGB2,ligand,functional,0.24411461449458868,38.45496792093827,21466.95096942514,87938,77.39930995634417,0.5475817977935405,0.5137452483177185
TNF,TRPM2,ligand,functional,0.004702805291009514,79.64586229764537,527.5324807137013,112174,98.73081256161103,0.01054902256161746,0.5137452483177185
ANGPTL7,LILRB3,ligand,functional,0.02959410963461238,100.0,3238.5130114252675,109431,96.31653992395437,0.0663835542635216,0.5137452483177185
CD69,KLRB1,cell_surface_ligand,functional,0.012594903778047933,100.0,1405.6794259565957,111607,98.23176313195324,0.028252057207222323,0.5137452483177185
SLITRK2,PTPRD,ligand,functional,0.008789616251766594,100.0,982.6087800174911,111792,98.39459231094212,0.019716287281785677,0.5137452483177185
BMP2,BMPR1B,ligand,functional,0.012540169374680894,100.0,1397.3009127431933,111426,98.07245458386143,0.028129280604686942,0.5137452483177185
POSTN,PTK7,ligand,functional,0.15026420817256253,40.321208531609784,12743.757230906855,84809,74.64529643712153,0.3370627581044664,0.5137452483177185
TYROBP,SEMA6D,cell_surface_ligand,functional,0.19783320404250535,38.97636231058066,15767.108528983634,79699,70.14769046613154,0.44376639127950607,0.5137452483177185
SEMA6D,TYROBP,ligand,functional,0.19783320404250535,38.97636231058066,15767.108528983634,79699,70.14769046613154,0.44376639127950607,0.5137452483177185
CD79B,IGSF21,cell_adhesion,functional,0.02899048729789474,68.61863077162499,3172.515996470515,109433,96.3183002394029,0.06502954846172841,0.5137452483177185
MXRA5,AGER,ligand,functional,0.0444485508335467,85.5535432573972,4656.252391119018,104756,92.2018025630193,0.09970405674048904,0.5137452483177185
CXCR4,CCR7,cell_adhesion,functional,0.016733955054428123,100.0,1818.4621618096498,108669,95.64585973806507,0.03753650395684597,0.5137452483177185
BMP2,GREM1,ligand,functional,0.020046361564175344,100.0,2228.1530878580893,111150,97.82953105196451,0.044966675703776,0.5137452483177185
PTPRF,SIRPB1,inhibitory_cofactor,functional,0.015041647044998958,62.75895760786341,1594.7455030048795,106022,93.31608224193776,0.033740430279970014,0.5137452483177185
ACKR3,CXCR4,cell_adhesion,functional,0.156870739212001,48.639346738227836,14697.847039729222,93694,82.46549781720884,0.351882092666817,0.5137452483177185
MXRA5,SIGLEC1,ligand,functional,0.1335598213937762,73.78518385866354,13186.227606386132,98729,86.89709195887903,0.2995925797527757,0.5137452483177185
THBS2,SDC1,ecm,functional,0.03168501486533544,52.94317320588297,3003.4859291148773,94792,83.43191099845092,0.07107373492978661,0.5137452483177185
ITGA2,SDC1,adhesion,functional,0.0069234486627919554,100.0,773.8546273862453,111773,98.3778693141811,0.01553022326644414,0.5137452483177185
ICAM1,EZR,ligand,functional,0.5920978025672995,18.677913142486133,33737.732790284725,56980,50.15138712857345,1.3281547271173058,0.5137452483177185
CD79B,CD244,cell_adhesion,functional,0.014308082639279983,100.0,1580.1846466820814,110440,97.20461906773694,0.03209494700190986,0.5137452483177185
